user_id,name,TotalOrders,TotalAmountSpent,UniqueProductsPurchased,MostFrequentCategory
21999,Christopher Blackwell,1,36.9900016784668,1,Fashion Hoodies & Sweatshirts
22019,Kristin Hartman,1,48.0,1,Plus
22025,Sydney Maldonado,1,21.989999771118164,1,Tops & Tees
22048,Kristi Rogers,1,36.2400016784668,1,Jeans
22080,Charles Riggs,1,103.48999786376953,2,Jeans
22087,Colleen Gonzalez,2,49.789999008178725,2,Socks & Hosiery
22100,Marcus Morris,1,18.6200008392334,1,Accessories
22106,Sarah Robinson,1,25.0,1,Active
22136,Jessica Brown,1,145.57999801635742,2,Accessories
22138,Raymond Kaiser,1,74.45000076293945,2,Accessories
22146,Michael Howard,1,198.0,1,Sweaters
22156,Rachel Smith,1,338.4199981689453,4,Fashion Hoodies & Sweatshirts
22158,Joseph Mccarty,2,99.5,2,Fashion Hoodies & Sweatshirts
22162,Shari Henry,1,37.9900016784668,1,Dresses
22165,Steve Burke,1,173.48999977111816,3,Tops & Tees
22175,Tammy Grant,1,47.9900016784668,1,Plus
22178,Angela Gonzalez,1,79.5,1,Sweaters
22185,Kylie Douglas,1,110.0,1,Maternity
22190,Angela Fletcher,1,80.0,2,Intimates
22200,Julie Williams,1,7.869999885559082,1,Intimates
22209,Timothy Mcintyre,1,50.4900016784668,2,Active
22218,Sophia Collins,1,18.530000686645508,1,Fashion Hoodies & Sweatshirts
22262,Jamie Freeman,2,96.6400032043457,2,Dresses
22276,Jeremy Wilson,1,71.95000076293945,2,Shorts
22284,Daniel Hall,1,99.98999786376952,1,Pants
22290,Daniel Sanchez,1,65.57000160217285,2,Pants
22326,Nicole Stone,1,35.0,1,Active
22346,Kenneth Jackson,1,26.950000762939453,1,Swim
22353,Cynthia Cabrera,1,17.5,1,Tops & Tees
22370,Hunter Harris,1,45.950000762939446,1,Underwear
22385,Victor Nichols,1,68.6500015258789,1,Pants
22391,Jamie Mendoza,1,36.989999771118164,2,Socks
22401,Ronald Miller,1,59.930000305175774,1,Tops & Tees
22425,Erin Bradshaw,1,46.80999946594238,2,Sleep & Lounge
22470,Stephen Jackson,1,119.90000152587892,1,Active
22502,Dale Ray,1,99.98999786376952,1,Suits & Sport Coats
22504,William Tucker,2,188.0,2,Socks
22507,Monica Munoz,3,237.47999954223633,4,Intimates
22529,Nicole Zuniga,1,287.5200004577637,4,Swim
22531,Crystal Prince,1,69.0,1,Maternity
22534,Tina Taylor,1,59.5,1,Maternity
22569,William Harper,1,40.9900016784668,1,Fashion Hoodies & Sweatshirts
22575,Jessica Hall,1,109.0,1,Pants & Capris
22580,Douglas Mullen,1,47.950000762939446,1,Shorts
22588,Mary Colon,1,99.0,1,Sweaters
22606,Carolyn Roman,3,106.98000144958496,3,Dresses
22617,Nicholas Morgan,1,79.98999786376953,1,Sweaters
22633,Makayla Ward,1,16.739999771118164,1,Plus
22670,Gavin Johnson,1,65.0,1,Swim
22687,Jordan Martinez,1,16.989999771118164,1,Suits
22689,Charlene Black,1,903.0,1,Plus
22712,Ryan Wilson,1,59.5,1,Shorts
22739,Nathan Hood,1,184.0,2,Jeans
22740,Rebecca Goodwin,1,319.0,2,Shorts
22754,Randy Hahn,1,104.9000015258789,2,Pants
22766,Ricky Warren,1,54.43999862670898,1,Outerwear & Coats
22771,Michael Ortega,1,61.9900016784668,1,Fashion Hoodies & Sweatshirts
22809,Alejandra Anderson,1,89.0,1,Leggings
22816,Danielle Walters,1,18.989999771118164,1,Accessories
22821,Gail Hunter,1,67.30000305175781,1,Plus
22835,David Farmer,1,165.0,1,Sweaters
22853,Christopher Ramos,1,170.95000076293945,2,Jeans
22862,Jacob Clark,1,24.0,1,Tops & Tees
22864,Samuel Johnson,1,72.98000144958496,2,Fashion Hoodies & Sweatshirts
22880,Tammy Willis,1,80.0,1,Sweaters
22887,Mary Miller,1,250.57000541687015,2,Active
22912,Mark Wilson,1,27.0,1,Underwear
22926,Tom Gray,1,25.0,1,Underwear
22932,James Donovan,1,108.72999954223633,2,Accessories
22966,Diana Frazier,1,25.0,1,Sleep & Lounge
22990,Stephanie Dunn,1,105.89000225067139,4,Intimates
22993,Patrick Baker,1,42.0,1,Sleep & Lounge
22994,Krista Foster,1,194.95000076293945,3,Intimates
23004,Susan Meyer,1,149.99000549316406,1,Sweaters
23013,David Chapman,1,28.11000061035156,1,Suits & Sport Coats
23015,Tracy Chavez,2,115.16000175476074,4,Jeans
23024,Amber Ingram,1,14.899999618530272,1,Tops & Tees
23026,John Salas,1,50.0,1,Swim
23031,Matthew Hinton,1,86.45000076293945,2,Swim
23033,Emily Kennedy,1,8.829999923706055,1,Shorts
23034,Steven Turner,1,56.0,1,Shorts
23049,Joe Nunez,1,60.0,1,Pants
23070,Kelly Mitchell,1,50.0,1,Sweaters
23078,Amber Norris,1,22.989999771118164,1,Sweaters
23092,Robert Riley,1,255.0,1,Outerwear & Coats
23123,Steven Mccormick,1,10.0,1,Socks
23131,Kevin Butler,1,14.0,1,Socks
23135,Mary Levine,1,25.0,1,Shorts
23148,Edwin Pratt,1,65.0,1,Tops & Tees
23162,Melissa Smith,2,107.95999717712402,2,Sleep & Lounge
23168,Tiffany Mitchell,1,73.94000244140625,2,Jumpsuits & Rompers
23172,Brittany Lopez,1,24.989999771118164,1,Active
23177,Ashley Parker,1,88.0,1,Sleep & Lounge
23180,Stephanie Douglas,1,132.34000396728516,3,Dresses
23186,Sherri George,1,48.0,1,Plus
23188,Erika Gomez,3,55.540000200271606,5,Accessories
23203,Sandra Montgomery,1,29.950000762939453,1,Sleep & Lounge
23214,Kelly Wilson,1,26.989999771118164,1,Tops & Tees
23240,Chad Day,1,142.7699966430664,4,Accessories
23243,Brett Burns,1,422.7599983215332,4,Jeans
23247,Toni Gonzalez,1,150.0,1,Dresses
23261,Connie Miller,1,59.8100004196167,3,Intimates
23281,Victoria Brady,1,31.950000762939453,1,Intimates
23327,Angel Nicholson,1,149.0,1,Suits & Sport Coats
23335,Amy Mcdaniel,2,170.75,2,Accessories
23368,Jonathan Lambert,1,32.4900016784668,1,Sleep & Lounge
23372,Michael Coleman,1,65.66000366210938,1,Pants
23374,Andrew Hall,1,34.95000076293945,1,Accessories
23378,Natalie Elliott,2,49.95000076293945,2,Fashion Hoodies & Sweatshirts
23380,Jennifer Armstrong,1,60.27000045776367,1,Fashion Hoodies & Sweatshirts
23413,Lance Anderson,1,25.0,1,Underwear
23416,Jane Marshall,1,28.969999313354492,2,Intimates
23430,Joseph Ochoa,1,58.5,2,Tops & Tees
23441,Chelsea Hunter,1,193.0,2,Maternity
23450,Samantha Acevedo,1,355.54000091552734,4,Dresses
23474,Martha Sanchez,1,88.0,1,Dresses
23479,David Patel,1,23.989999771118164,2,Sleep & Lounge
23480,Stacey Smith,1,53.5,1,Swim
23494,William Montoya,1,21.93000030517578,1,Accessories
23541,Ryan Skinner,1,54.950000762939446,1,Outerwear & Coats
23547,Amanda Perkins,1,44.09999847412109,1,Maternity
23552,Amber Young,1,78.98999977111816,2,Accessories
23572,William Kidd,1,35.0,1,Sleep & Lounge
23574,Allison Hernandez,1,123.09999942779541,3,Dresses
23585,Jonathan Johnson,1,99.98999786376952,1,Suits & Sport Coats
23586,Paul Lopez,2,91.5,2,Fashion Hoodies & Sweatshirts
23613,Curtis Martinez,1,153.80999946594238,3,Fashion Hoodies & Sweatshirts
23616,Alexandra Henderson,1,25.0,1,Shorts
23620,Sharon Deleon,1,7.989999771118163,1,Plus
23640,Daniel Douglas,1,160.68000030517578,2,Pants
23647,George Nelson,1,50.0,1,Accessories
23655,Eric Maddox,1,16.0,1,Socks
23659,Kimberly Rodriguez,1,41.950000762939446,1,Sleep & Lounge
23668,Matthew Dillon,1,167.0,1,Jeans
23690,James Richards,2,225.79000186920166,4,Fashion Hoodies & Sweatshirts
23738,Stephanie Pittman,1,278.0,1,Sweaters
23751,Noah Harding,1,94.98999977111816,2,Accessories
23758,Kathleen Marquez,1,65.0,1,Intimates
23765,Raymond Charles,1,89.98999786376953,1,Suits & Sport Coats
23766,Sarah Stephens,1,57.97999954223633,3,Socks & Hosiery
23767,Todd Luna,1,72.5,1,Fashion Hoodies & Sweatshirts
23772,Rachel Gonzalez,1,130.0,2,Active
23773,Timothy Mclean,1,188.0,1,Jeans
23775,Lisa Reyes,1,7.34000015258789,1,Accessories
23777,Ann Morris,1,149.99000549316406,1,Outerwear & Coats
23799,Matthew Mitchell,2,133.2800006866455,4,Sleep & Lounge
23818,Adam Lee,1,17.989999771118164,1,Accessories
23856,Christopher Vaughan,1,39.9900016784668,1,Fashion Hoodies & Sweatshirts
23858,Chad Schultz,1,8.989999771118164,1,Socks
23866,Matthew Little,1,46.0,1,Swim
23889,Kylie Beck,1,101.15999984741211,2,Accessories
23891,Nathan Carrillo,1,9.989999771118164,1,Accessories
23908,Donald Houston,1,130.7200050354004,3,Active
23961,Chris Armstrong,2,162.96999740600586,5,Accessories
23974,Robert Welch,1,218.0000021457672,4,Accessories
23979,Courtney White,1,21.020000457763672,1,Active
23982,Thomas Ford,1,89.98999786376953,1,Suits & Sport Coats
23991,Donald Burch,1,124.98999786376953,2,Pants
23995,Jacqueline Giles,1,39.0,1,Skirts
24002,Douglas Delgado,1,55.0,1,Active
24011,Alice Clay,1,59.9900016784668,1,Skirts
24018,Tiffany Morrison,1,79.94000053405762,2,Pants & Capris
24022,Emily Rodriguez,1,110.06999969482422,1,Accessories
24039,Patricia Weiss,1,48.0,1,Sleep & Lounge
24045,Ryan Oconnor,1,25.0,1,Tops & Tees
24060,Tiffany Adams,1,121.46999740600586,4,Accessories
24061,Dale Cruz,1,36.5,1,Jeans
24065,Mary Kaiser,1,151.60000610351562,1,Jeans
24066,Kaylee Cooper,1,239.95000076293945,4,Active
24094,Joshua Long,1,68.95999908447266,1,Jeans
24104,Eric Rowe,1,7.0,1,Underwear
24111,Wyatt Stewart,1,210.58999633789062,3,Outerwear & Coats
24117,Deborah Harris,1,97.5,2,Leggings
24123,Jennifer Long,1,80.45000076293945,2,Fashion Hoodies & Sweatshirts
24143,William Armstrong,1,155.0,2,Jeans
24160,Janice Chambers,1,14.949999809265137,1,Plus
24178,Ruth Ortiz,2,72.87000179290771,3,Accessories
24191,Robert Logan,1,15.5,1,Accessories
24200,Maria Williams,1,35.0,1,Plus
24225,Christina Harrell,1,68.0,1,Swim
24234,Douglas Turner,1,49.5,1,Jeans
24246,Brooke Harper,1,30.0,1,Socks & Hosiery
24251,Jessica Davis,1,199.61999988555908,2,Dresses
24256,Juan Guerrero,1,26.989999771118164,1,Accessories
24263,Caleb Richards,1,25.0,1,Underwear
24338,Mary Cooper,1,109.96999740600586,2,Dresses
24386,Alex Bennett,1,25.0,1,Swim
24390,Billy Walker,1,49.9900016784668,1,Pants
24395,Linda Lawrence,1,29.950000762939453,1,Intimates
24398,Jacob Mendoza,1,198.89999961853027,2,Jeans
24410,Stephanie Knight,1,15.420000076293944,1,Dresses
24415,Jeffrey Best,1,8.989999771118164,1,Socks
24416,Jeremy Lee,1,29.989999771118164,1,Shorts
24430,Tyler Davis,2,396.7199954986572,5,Fashion Hoodies & Sweatshirts
24477,Tammie Lewis,1,16.0,1,Socks & Hosiery
24478,Robert Mckee,1,69.4000015258789,2,Sweaters
24487,Matthew Faulkner,1,15.9399995803833,1,Shorts
24491,Melissa Gonzalez,1,48.5,1,Intimates
24494,Lisa Brooks,1,7.739999771118163,1,Leggings
24528,Jonathan George,1,45.0,1,Swim
24535,Brenda Ross,1,30.56999969482421,1,Blazers & Jackets
24545,Kelly Rodriguez,1,11.989999771118164,1,Accessories
24547,Darlene Thomas,1,31.989999771118164,1,Accessories
24579,Jennifer Brooks,1,56.0,1,Plus
24607,Erica Smith,1,64.0,1,Active
24611,Randall Farmer,1,72.76000213623047,2,Fashion Hoodies & Sweatshirts
24655,John Stein,1,15.880000114440918,1,Suits & Sport Coats
24696,Anthony Stevens,1,349.939998626709,3,Pants
24718,Albert Chen,1,79.98999786376953,1,Sweaters
24763,Shannon Galloway,1,20.950000762939453,1,Active
24787,Shannon Beck,1,300.0,2,Jeans
24796,Robert Adams,1,46.5,1,Fashion Hoodies & Sweatshirts
24800,Justin Sloan,1,26.0,1,Tops & Tees
24801,Paula Morales,1,39.9900016784668,1,Fashion Hoodies & Sweatshirts
24809,Garrett Smith,1,164.92999839782715,4,Active
24810,Michelle Owens,1,38.5,2,Plus
24819,Stephen Johnson,1,15.989999771118164,1,Socks
24852,Gwendolyn Oconnor,1,28.0,1,Intimates
24853,Mark Williams,1,66.70000076293945,2,Swim
24864,Zachary Adams,1,107.94999694824217,2,Active
24865,Kenneth Frost,1,9.380000114440918,1,Socks
24866,Eduardo Novak,1,25.0,1,Underwear
24881,Jennifer Williams,1,135.9900016784668,2,Fashion Hoodies & Sweatshirts
24885,Jamie Wilson,1,156.0,2,Dresses
24901,Samuel Anthony,1,115.0,1,Fashion Hoodies & Sweatshirts
24904,Francisco Allen,1,79.94999694824217,1,Suits & Sport Coats
24930,Mark Fisher,2,236.95000076293945,3,Accessories
24980,Cheryl Anderson,1,24.989999771118164,1,Accessories
24988,David Sawyer,3,432.81999588012695,4,Sweaters
24994,Melanie Ali,1,17.6299991607666,1,Jumpsuits & Rompers
25002,Ronald Thomas,1,309.0,2,Fashion Hoodies & Sweatshirts
25009,Angela Walker,1,25.40999984741211,1,Intimates
25017,Trevor Thomas,1,22.0,1,Tops & Tees
25018,Michael Garrett,1,99.98999786376952,1,Outerwear & Coats
25022,Taylor Mccann,1,29.25,1,Socks & Hosiery
25076,Lori Romero,1,44.9900016784668,1,Jeans
25098,Lori Harris,1,9.989999771118164,1,Accessories
25110,Bridget Young,1,122.72999572753906,2,Maternity
25143,Christopher Williams,1,49.950000762939446,1,Fashion Hoodies & Sweatshirts
25151,Ronald Peterson,1,62.0,1,Fashion Hoodies & Sweatshirts
25161,Donna Ward,1,88.0,1,Sweaters
25172,Jacqueline Moore,1,8.989999771118164,1,Leggings
25177,Rebecca Brandt,1,166.74000549316406,3,Dresses
25185,Valerie Barker,1,69.0,1,Dresses
25208,Susan Stanley,1,30.56999969482421,1,Blazers & Jackets
25212,John West,1,39.950000762939446,1,Accessories
25230,Chad Garcia,1,79.38999938964844,3,Underwear
25238,Kristi Rodriguez,1,70.0,2,Maternity
25240,Robert Ward,1,99.98999786376952,1,Suits & Sport Coats
25261,Emily Kim,1,48.0,1,Intimates
25266,William Jones,1,44.5,1,Fashion Hoodies & Sweatshirts
25277,Sharon Palmer,1,69.34000015258789,2,Pants & Capris
25280,Vincent Smith,1,48.0,1,Sleep & Lounge
25305,Daniel Ryan,1,55.0,1,Shorts
25308,Shelley Maldonado,1,111.12999725341795,1,Sweaters
25312,Deanna Yang,1,25.0,1,Dresses
25316,Brian Pena,1,18.950000762939453,1,Active
25327,Sarah Spencer,1,99.98999786376952,1,Fashion Hoodies & Sweatshirts
25339,Michael Ward,1,163.13999938964844,2,Active
25350,Kelly Castro,1,109.9900016784668,2,Shorts
25354,Darryl Baird,1,25.0,1,Sleep & Lounge
25360,Lauren Baldwin,1,42.0,1,Leggings
25367,Joshua Barnes,1,41.43000030517578,2,Active
25385,Roger Shields,1,53.94999980926514,2,Socks
25408,Kim Reynolds,1,28.0,1,Active
25411,Edward Jones,1,31.989999771118164,1,Pants
25437,Jacob Gregory,1,24.989999771118164,1,Fashion Hoodies & Sweatshirts
25454,David Romero,1,36.34000015258789,1,Swim
25473,Jennifer Collier,1,48.95000076293945,2,Active
25482,Dana Cox,1,5.929999828338623,1,Intimates
25484,Deborah Holland,1,24.989999771118164,1,Sleep & Lounge
25489,Steven Snyder,1,117.69999885559082,3,Tops & Tees
25491,Anthony Greer,1,16.0,1,Active
25495,Nicholas Kane,1,125.0,1,Fashion Hoodies & Sweatshirts
25497,Joseph Juarez,1,25.0,1,Swim
25499,Steven Nielsen,1,38.9900016784668,1,Pants
25505,Stephanie Strickland,1,128.98999977111816,2,Maternity
25535,Tanya Daugherty,1,68.0,2,Intimates
25542,Nicole Trujillo,1,194.0,1,Jeans
25549,Christine Nelson,1,49.0,1,Maternity
25568,Kimberly Conway,1,14.5,1,Fashion Hoodies & Sweatshirts
25574,Jeffrey Roberts,1,180.0,1,Jeans
25589,Stacy Roberts,1,15.0,1,Intimates
25636,George Melendez,1,172.39999961853027,2,Socks
25666,Stephanie Duffy,1,144.24000549316406,1,Suits
25674,Lindsey Bennett,1,169.0,1,Blazers & Jackets
25676,Brian Combs,2,175.5900001525879,3,Accessories
25679,Jessica Mora,1,123.72000026702881,4,Intimates
25692,Travis Landry,1,149.99000549316406,1,Suits & Sport Coats
25708,Joshua Banks,1,49.9900016784668,1,Fashion Hoodies & Sweatshirts
25722,Edward Bullock,1,36.0,1,Shorts
25726,Eddie Caldwell,1,16.0,1,Underwear
25729,Crystal Chang,1,78.0,1,Dresses
25741,Gabriel Morales,1,59.9900016784668,1,Shorts
25748,Michael Johnson,1,146.97999954223633,2,Outerwear & Coats
25758,James Shaw,1,99.0,1,Jeans
25759,Ashley Richardson,1,48.0,1,Fashion Hoodies & Sweatshirts
25766,Kimberly Jackson,1,9.5,1,Skirts
25771,Todd Castaneda,1,59.989999771118164,2,Sweaters
25775,Crystal Hernandez,1,44.9900016784668,1,Jeans
25784,Bryan Perez,1,49.950000762939446,1,Fashion Hoodies & Sweatshirts
25872,Karina Simmons,1,129.96999740600586,3,Intimates
25880,Faith Allison,1,44.0,1,Active
25893,Kimberly Hammond,1,55.0,1,Fashion Hoodies & Sweatshirts
25895,Pamela Pierce,1,90.0,1,Fashion Hoodies & Sweatshirts
25904,Kimberly Rodriguez,2,49.66000175476074,2,Jeans
25934,Mike Ortega,1,212.14999771118164,2,Accessories
25936,Brandon Palmer,1,114.9800033569336,2,Fashion Hoodies & Sweatshirts
25960,Christopher Turner,1,30.0,1,Tops & Tees
25963,Carol Stafford,1,12.989999771118164,1,Tops & Tees
25983,Robin Clark,1,181.9900016784668,3,Pants & Capris
25986,Victoria Crawford,1,29.950000762939453,1,Sleep & Lounge
26012,Sarah Clark,2,88.97999954223633,2,Maternity
26045,Teresa Yu,1,38.950000762939446,1,Intimates
26066,Hailey Marshall,1,66.0,2,Intimates
26112,Daniel Alvarez,1,247.43999671936035,4,Jeans
26125,Linda Mason,1,159.98999977111816,2,Dresses
26137,Grant Montes,1,24.989999771118164,1,Shorts
26152,Donna Lawrence,1,63.950000762939446,1,Fashion Hoodies & Sweatshirts
26153,Kevin Pineda,1,237.0,1,Outerwear & Coats
26154,Christine Singleton,2,114.54999923706055,2,Fashion Hoodies & Sweatshirts
26179,Brian Porter,1,97.94999694824216,1,Jeans
26181,Kathy Jones,1,122.59999847412108,1,Suits
26190,Corey Reyes,3,173.71000289916992,4,Active
26221,Charles Stewart,1,16.479999542236328,1,Underwear
26222,Jeffrey Carter,1,105.4000015258789,2,Active
26232,Janice Stephens,1,15.0,1,Socks & Hosiery
26249,Debra Sanders,1,10.989999771118164,1,Sweaters
26267,Valerie Larson,1,70.5,2,Active
26281,Karen Dunlap,1,13.649999618530272,1,Active
26294,Daniel Davis,1,280.11999893188477,4,Outerwear & Coats
26318,Gregory Johnson,1,39.950000762939446,1,Fashion Hoodies & Sweatshirts
26324,Amber Alexander,1,19.6899995803833,2,Intimates
26326,Mary Farrell,1,15.0,1,Socks & Hosiery
26364,Melissa Mclaughlin,2,84.97999954223633,2,Fashion Hoodies & Sweatshirts
26397,Sheila Arias,1,84.69000005722046,3,Dresses
26437,Sherri Bridges,1,30.0,1,Active
26452,Derrick Cruz,2,107.53000259399414,4,Fashion Hoodies & Sweatshirts
26462,Thomas Moon,1,65.0,1,Accessories
26472,Renee Lopez,1,12.109999656677246,1,Tops & Tees
26477,Michael Brown,1,49.9900016784668,1,Fashion Hoodies & Sweatshirts
26486,Robert Smith,1,60.239999771118164,2,Pants
26513,Renee Floyd,1,84.98999977111816,2,Pants & Capris
26520,Sierra Michael,1,127.14999961853027,2,Accessories
26523,Anthony Newton,1,24.440000534057617,1,Underwear
26581,Linda Diaz,1,88.0,1,Blazers & Jackets
26586,Sherri Mccoy,1,11.779999732971191,1,Dresses
26589,Tiffany Mcdonald,1,71.96999931335449,3,Plus
26593,Kevin Fischer,1,95.98999786376952,1,Outerwear & Coats
26605,Jonathan Mcfarland,1,37.900001525878906,1,Suits & Sport Coats
26615,Kayla Mora,1,39.5,1,Jeans
26618,Ryan Jones,1,186.34000205993652,4,Sweaters
26628,Lauren Shepherd,2,85.05000257492065,3,Blazers & Jackets
26669,Ashley Mccoy,1,26.989999771118164,1,Sweaters
26696,Allison Bradley,1,44.9900016784668,1,Swim
26710,Kimberly Hampton,1,34.0,1,Pants & Capris
26716,Victoria Lee,1,79.0,1,Fashion Hoodies & Sweatshirts
26766,Daryl Callahan,2,515.9900016784668,4,Jeans
26792,Cynthia Williams,1,93.94000244140625,2,Intimates
26805,Nicole Franklin,1,95.98999977111816,2,Intimates
26806,Kristine King,1,211.58999633789062,4,Accessories
26820,Joseph Jordan,1,79.0,1,Socks
26826,Shannon White,1,44.950000762939446,1,Intimates
26835,Lisa Ford,1,16.989999771118164,1,Intimates
26857,Mackenzie King,1,94.79999923706055,2,Accessories
26858,Jennifer Glover,1,28.0,1,Intimates
26881,Amy Stark,1,19.56999969482421,1,Outerwear & Coats
26883,Jason Morris,1,36.9900016784668,1,Pants
26904,Ricardo Obrien,1,69.0,1,Sweaters
26942,Sharon Banks,1,289.98999786376953,3,Blazers & Jackets
26949,Janet Rodriguez,1,8.0,1,Shorts
26961,Jonathan Murphy,1,68.3799991607666,2,Pants
26970,Robin Mcconnell,1,46.0,1,Active
26974,Katherine Terrell,1,117.76999711990355,2,Jeans
26980,Carol Branch,1,95.88000011444092,4,Active
26990,Melinda Anderson,1,88.98999977111816,2,Intimates
27002,Vincent Trujillo,1,117.75,3,Fashion Hoodies & Sweatshirts
27003,Monica Rogers,1,114.97000122070312,2,Intimates
27011,Lauren Garcia,1,107.4900016784668,2,Maternity
27014,Jaime Thompson,1,150.0,1,Sweaters
27035,Jonathan Griffith,1,83.94999694824217,1,Outerwear & Coats
27060,Kevin Johnson,1,125.37999844551086,4,Jeans
27070,Daniel Chen,1,151.95000076293945,2,Sleep & Lounge
27071,Diana Miller,1,60.0,1,Outerwear & Coats
27094,Corey Lee,1,148.0,1,Jeans
27107,Lauren Martinez,1,446.95000076293945,4,Fashion Hoodies & Sweatshirts
27118,Charles Newton,1,25.0,1,Jeans
27129,Tracy Crawford,1,55.97999954223633,1,Blazers & Jackets
27133,Trevor Mercer,2,67.98999977111816,2,Fashion Hoodies & Sweatshirts
27134,Ricky Wright,1,13.0,1,Socks
27141,Steven Garcia,1,185.5,2,Outerwear & Coats
27161,Steven Alvarez,1,145.99000549316406,1,Fashion Hoodies & Sweatshirts
27168,Patricia Hernandez,1,38.94999980926514,2,Active
27176,David Booth,1,92.4000015258789,1,Sleep & Lounge
27184,Curtis Franklin,1,22.0,1,Active
27189,Ashley Chen,1,48.950000762939446,1,Fashion Hoodies & Sweatshirts
27196,Dale Guerra,1,19.989999771118164,1,Active
27209,Jeremy Snyder,1,66.45000076293945,2,Accessories
27222,Lindsay Spencer,1,49.7599983215332,1,Pants & Capris
27234,Nancy Mckay,1,389.7099952697754,4,Active
27243,Vanessa Smith,1,71.98999977111816,2,Active
27244,Bianca Lopez,1,12.300000190734863,1,Tops & Tees
27252,Shawn Collins,1,94.94999980926514,3,Socks
27253,Marco Terry,1,49.5,1,Jeans
27284,Joseph Morris,1,55.0,1,Tops & Tees
27304,Matthew Gaines,1,197.98000526428223,2,Outerwear & Coats
27310,Calvin Lynn,1,69.30000305175781,1,Sweaters
27334,Katherine Jacobson,1,117.76999855041504,2,Accessories
27342,Jose Moreno,1,228.0,1,Suits & Sport Coats
27345,James Ramirez,1,145.0,1,Pants
27397,Jodi Patton,1,192.0,2,Intimates
27419,Kathleen Mccarty,1,89.9000015258789,1,Sweaters
27434,Tracy Warner,2,412.25000381469727,5,Dresses
27444,Amber Vargas,1,48.0,1,Maternity
27452,Ann Hayden,1,19.89999961853028,1,Swim
27461,Michelle Ball,1,51.97999954223633,2,Active
27510,Jim Nguyen,1,66.58999633789062,1,Pants
27530,Brent Moore,1,69.9800033569336,1,Tops & Tees
27531,Vanessa Henry,1,250.0,1,Outerwear & Coats
